train,validation
0.6818795473560623,584.1650571950559
0.6751826598826428,584.1648319476628
0.6707463276756938,584.1614049507865
0.6677147844383456,584.1592833553462
0.6633813451492127,584.1674060715264
0.6581531529726131,584.172303908874
0.6514556242748495,584.1672885302603
0.6476631139752137,584.2167929779299
0.6442009483324387,584.2248349306159
0.6408300310463538,584.228789782121
0.6372255129442657,584.2336622196555
0.6321570288351175,584.2450704661637
0.6279670259154615,584.2415526089632
0.6251817215326989,584.2347323813564
0.6172702508026827,584.2363373547595
0.6131547532999326,584.2487560005453
0.6101753140419685,584.2414089410819
0.6056862867672216,584.2370697403946
0.6032302953363881,584.3477080410739
0.599939707483549,584.3488528809127
0.5937311474539138,584.3512605399997
0.588706375230563,584.3460269935938
0.583829895370073,584.3540512530539
0.5791920254737734,584.3510407599092
0.5750791621249568,584.3503847197844
0.5693388411623556,584.3442612786258
0.56237332528805,584.3445582731764
0.5597453526489581,584.3448902013349
0.5570239642914047,584.3600765390362
0.5538905098263242,584.3586523472676
0.5517176856823878,584.3088258359231
0.5457939313428632,584.3145120592044
0.5418793377742318,584.3131062642822
0.5357041793186217,584.3354431159593
0.5300303190229974,584.3474372585457
0.5249804461320033,584.3438553670996
0.520896310821179,584.3615384462987
0.5167625674466365,584.3575262634802
0.5132636265797828,584.3526412743096
0.509976826445232,584.3532422988835
0.5064493968613863,584.3561514613921
0.5016538234902559,584.3486948961664
0.49773181059008964,584.3523203298471
0.49530713850947233,584.3550111203109
0.49157417675286613,584.3534885362332
0.4863217333909976,584.3588266937431
0.48384227948810205,584.4008698892611
0.48182407430089125,584.3606116509279
0.4790976835090273,584.3816351076104
0.4755220984456304,584.3821778308976
0.47253430802070573,584.3836337769447
0.4694377870883409,584.2945077137819
0.4657015253815988,584.2966082842256
0.4627614441687416,584.2954048488335
0.45883464005464186,584.2928652633109
0.4565629690423296,584.292262815566
0.4531343567118423,584.2942994709875
0.4485376627533169,584.2906840533012
0.444732501123658,584.2328448995855
0.44156913272406095,584.2222115305789
0.4392324593564693,584.230037120416
0.4361397929882514,584.231679499679
0.43397676779110744,584.2238384619372
0.43118418930089386,584.2276372834683
0.42839775145228637,584.2146151906942
0.42557879403883664,584.2162193831583
0.4222823728790012,584.2142138254773
0.4183904211695362,584.2219309132997
0.4157095514011829,584.2217199753516
0.4139727304502378,584.215790528308
0.4099452297601093,584.2141872514652
0.4090046177363687,584.2281990216292
0.40665452664131924,584.2304878348191
0.40369645797125314,584.2311774454965
0.3999069451892027,584.229489667452
0.3965455773974883,584.2395284168744
0.3920335227987708,584.229487467715
0.3901156521278401,584.227481786553
0.3871048760615589,584.2334190973855
0.3840790243898133,584.2382324465802
0.38107739874836055,584.2400106504532
0.3781402479521495,584.2422999938116
0.3763860422136058,584.2210862389813
0.37387335391877374,584.2225983681305
0.3707684355254767,584.2283241852692
0.3679843834770601,584.2245141565795
0.36538498464786323,584.2208568852192
0.3636156627307353,584.2211264359868
0.3609944787050105,584.2195492884528
0.3587717237118673,584.2151230555125
0.3556021075870456,584.2134972952736
0.35275922965970835,584.2112433475438
0.3507933883683681,584.2126379744268
0.34868139867103637,584.2086688687792
0.34537847744485195,584.2041437275714
0.34277078462101934,584.2049428290874
0.3413576289205343,584.229343546373
0.33926271275463143,584.2287416473698
0.3373416115872479,584.2417596270067
0.3352915122998152,584.2417039926389
0.3332082711715827,584.240306978638
0.3305184593359089,584.2400193238841
0.328471843044939,584.2462684037167
0.3270389681674394,584.2468700193056
0.32314060674541656,584.2439643953948
0.3212959615852874,584.2436912921582
0.32005998548012393,584.2448077634548
0.31894666993461473,584.2498237362287
0.31644151045686897,584.2472174266966
0.31464218270973016,584.2348683931291
0.3118643385322832,584.2356323580236
0.31000875610802037,584.2368616486096
0.3077943069569927,584.232151957501
0.3068154219521651,584.2550454430449
0.3052758579018897,584.2578623800289
0.3037132223046533,584.255523212888
0.3018124012184277,584.2570042714005
0.3004545517743284,584.2665207394438
0.2986761396023235,584.2591008617834
0.2976797206796927,584.2577139468036
0.29546862141624897,584.2588096097049
0.29261361405159875,584.3055008128347
0.2909690388840564,584.30969897941
0.2890534188579017,584.3094761442077
0.2863324132338099,584.3080733914437
0.283853199018718,584.3041303255653
